name,highway,length_m,importance
,residential,741.3351534995346,6
,residential,137.81520019510344,6
,residential,183.96270766791196,6
,residential,517.6221874337267,6
,residential,406.5973849871233,6
,residential,455.25361730705055,6
,residential,655.1145895980413,6
,residential,521.3950858484851,6
,residential,937.1972540792144,6
,residential,60.80442423286054,6
,residential,97.26748426411166,6
,residential,123.41601010921758,6
,tertiary,1540.0859941293777,5
,residential,1029.2048904927788,6
,residential,1759.6991010994777,6
,residential,569.2856030385204,6
,residential,243.69617849039943,6
,residential,129.67127826343585,6
,residential,123.58113635300847,6
,residential,202.32008118193036,6
,residential,138.31678114295926,6
,residential,192.2055437488475,6
,residential,137.81900147851906,6
,residential,113.92458699097472,6
,residential,185.5464036253322,6
,residential,226.78631476453498,6
,residential,201.77919723509726,6
,residential,158.13751455995694,6
,residential,282.4932431310882,6
,residential,563.157535790802,6
,residential,272.55832037180176,6
,residential,254.32160743791357,6
,residential,503.9215760831448,6
,residential,474.02712416772687,6
,residential,318.70013234595933,6
,residential,281.58215080667134,6
,tertiary,721.8725490998252,5
,residential,1155.97149022741,6
,residential,180.42611469451498,6
,residential,578.9487245832737,6
,tertiary,856.9831991182266,5
,residential,402.272914652304,6
,tertiary,845.2767529261868,5
,tertiary,500.9497519712515,5
,residential,733.644473621148,6
,residential,975.4015148582534,6
,residential,571.4207032701731,6
,residential,822.4794157292673,6
,residential,954.5030411557765,6
,secondary,381.8592569144201,4
,residential,789.863374370106,6
,residential,697.1851292651463,6
,residential,1173.9177023502007,6
,residential,641.2814436096439,6
,secondary,560.3196983833337,4
,residential,73.61501705326022,6
,residential,129.66262272693515,6
26. Sokak,residential,241.61621785973742,6
,residential,30.90034109579755,6
2. Sokak,residential,89.47605378464112,6
,residential,74.82844426952204,6
,residential,120.69996908032083,6
,residential,100.30083826432337,6
,residential,182.08038794832873,6
,residential,94.27746043747615,6
,residential,50.573753517536765,6
,residential,108.43896769695418,6
,residential,43.628863004574306,6
1. Sokak,residential,97.71428195457645,6
9. Sokak,residential,253.96668883985717,6
,residential,89.83930573837061,6
,residential,62.368823785277975,6
,residential,69.29838088614959,6
,residential,188.88239207976872,6
,residential,75.74053984249905,6
,residential,80.3514872278499,6
,residential,91.44291221937445,6
,residential,42.479393384877525,6
,residential,97.88197700432411,6
,residential,98.14032616970664,6
,residential,74.90744860496127,6
,residential,89.92555206816938,6
,residential,48.22738735893438,6
,residential,90.73794724977928,6
,residential,62.39906916061845,6
,residential,47.81680831266937,6
,residential,129.36867482695575,6
,residential,120.49411257380537,6
,residential,109.51715710284553,6
,residential,40.34249140225015,6
,residential,137.2894163165696,6
,residential,52.48260937915557,6
,residential,74.98639667674004,6
,residential,44.41840876462997,6
,residential,143.62249513245987,6
,residential,136.36561735497736,6
,residential,498.44463458770826,6
,residential,239.65961873162934,6
,residential,61.437463233634745,6
,residential,85.10172855992664,6
,residential,81.66451908603389,6
,residential,83.59906366022429,6
,residential,62.74079984828264,6
,residential,65.56515839244008,6
,residential,126.7962710000229,6
,residential,79.37005468040505,6
,residential,150.08449247915433,6
,residential,39.03472124770668,6
,residential,107.96134758196354,6
,residential,59.962278292775146,6
,residential,55.54110546020687,6
,residential,15.3692523377459,6
,residential,91.76437018162122,6
,residential,74.81671944111025,6
,residential,67.63539849280119,6
,residential,98.57753506979338,6
,residential,71.58917142949576,6
,residential,51.11967514874914,6
,residential,117.90049238829289,6
,residential,70.82207891432301,6
,residential,50.14353692016222,6
,residential,116.37423721724102,6
,residential,64.31358474208294,6
,residential,60.455285723072514,6
,residential,83.15423909129838,6
,residential,69.65120243144021,6
,residential,56.272500318373986,6
,residential,43.03935967981394,6
,residential,104.92620124385726,6
,residential,207.63217675265315,6
,residential,73.28088127337946,6
,residential,80.99736939108104,6
31. Sokak,residential,108.06951614093906,6
,residential,66.77539714917062,6
,residential,87.20807120387093,6
,residential,99.2877803481298,6
,residential,111.64933382889747,6
,residential,42.402760548779504,6
,residential,113.09225145971179,6
,residential,68.93968804269387,6
,residential,63.17958710809078,6
,tertiary,22.413543465425267,5
,residential,122.23581536798216,6
,residential,49.29625724309752,6
,residential,65.73871994805019,6
,residential,98.96654062470223,6
,residential,63.48103325560734,6
,residential,124.08580051904585,6
,residential,19.28481177986714,6
,residential,148.92991402436868,6
,residential,69.13448181972439,6
,residential,93.42089662872436,6
,residential,73.65362923308058,6
,residential,92.1547383283379,6
,residential,110.07336087154503,6
,residential,215.5122794725801,6
,residential,686.0039129661926,6
,residential,982.7763663897969,6
,residential,97.02579084650272,6
,residential,147.57341499415375,6
,residential,94.3726053606089,6
,tertiary,160.18325720852064,5
,residential,155.05799091727346,6
,residential,180.82257083152257,6
,residential,136.9854200372971,6
,residential,35.57047466760929,6
,residential,50.35021474729942,6
,residential,103.63205967648412,6
,residential,77.69583183122862,6
32. Sokak,residential,108.43620166144157,6
,residential,35.604966108331006,6
,residential,91.6593450771221,6
,residential,390.27526603642656,6
,residential,211.1562846580528,6
,residential,166.43386903241992,6
,residential,197.64968031971304,6
,residential,88.21111856091107,6
,residential,185.19179180336727,6
,residential,139.01390070317527,6
,residential,153.3193919579543,6
,residential,129.493093317427,6
,residential,115.74558755728513,6
,residential,107.30636005318615,6
,residential,76.26581779141617,6
,residential,114.33668430499229,6
8. Sokak,residential,253.98399459344893,6
,residential,188.40101501816764,6
,residential,160.64794895939582,6
,residential,193.2596899299378,6
,residential,98.75536209624502,6
,residential,120.73990456937346,6
,residential,168.83278527499084,6
,residential,147.8885144449747,6
,residential,117.8867360650647,6
,residential,143.19999644847837,6
,residential,98.66244571663745,6
,residential,72.92223417991761,6
,residential,60.788192041690635,6
,residential,119.64338793134573,6
,residential,125.95760766219485,6
,residential,146.3584370730594,6
,residential,131.89288550088958,6
,residential,106.01276453774273,6
,residential,122.85463710327946,6
,residential,191.77171253259837,6
,residential,93.99951469085453,6
,residential,156.79562202255204,6
,residential,116.52570388141464,6
,residential,127.76256147073619,6
,residential,120.63744849060112,6
28. Sokak,residential,199.69485989329752,6
,residential,172.9914184348712,6
,residential,111.14427077191564,6
,residential,85.66854593772268,6
,residential,106.53661752556945,6
,residential,70.13320231920613,6
,residential,145.90291855635417,6
,residential,39.2361933268225,6
,residential,122.11132870742534,6
,residential,97.13099972747517,6
,residential,170.26877214403146,6
,residential,135.68339992917439,6
,residential,236.82385130414272,6
,residential,105.36561694309785,6
,residential,274.40001813172216,6
,residential,199.50725306496474,6
,tertiary,38.38794649419155,5
,residential,246.99767791949552,6
,residential,194.3712411838349,6
,residential,133.8908287480018,6
,residential,82.8662683683621,6
,residential,112.27194187608805,6
,residential,214.9180412457539,6
,residential,197.4691757410135,6
,residential,175.8358190228254,6
,residential,204.90438744807904,6
,residential,189.3362922222317,6
,residential,133.08457746571688,6
,residential,81.36807192729938,6
,residential,149.07367635930552,6
7. Sokak,residential,185.53017865725877,6
,residential,179.25111355348764,6
,tertiary,29.134780496075273,5
,residential,235.2111898214609,6
,residential,111.68574179888643,6
,residential,165.9622295923458,6
,residential,196.30789487789684,6
,residential,80.32215961196273,6
5. Sokak,residential,255.83718503620136,6
,residential,119.08501635683646,6
,residential,227.28413544062508,6
,residential,39.72171351913424,6
4. Sokak,residential,238.16630569021555,6
,residential,116.13493688857001,6
,residential,297.63718728355707,6
,residential,80.45115341288218,6
,residential,157.28705761782197,6
,residential,187.72863914951643,6
,residential,100.21310237598183,6
,residential,290.7963077822585,6
,residential,163.9764920392981,6
,residential,260.7601185974922,6
,tertiary,775.2503957878387,5
,residential,314.7190581259343,6
,residential,125.92539992846648,6
,residential,325.4529159769501,6
,residential,154.71639730825197,6
,residential,230.0482204574115,6
,residential,114.3877280629033,6
,residential,234.12200213210562,6
,residential,209.30751325153147,6
,residential,210.41493762371118,6
,residential,272.715314301919,6
,residential,228.34039574058886,6
,residential,223.4990880052227,6
,residential,236.6765335966372,6
,residential,166.44188461895834,6
,residential,199.40814671293026,6
,residential,289.4720453462335,6
,secondary,211.86154974035662,4
,residential,225.68274009329497,6
,residential,117.15824423158082,6
6. Sokak,residential,276.9354670401618,6
,residential,191.6023459119666,6
,residential,225.42370868906733,6
,residential,221.30931584773657,6
,residential,190.6830551472613,6
29. Sokak,residential,202.92871581505656,6
,residential,305.92114818130585,6
,residential,134.9793913224072,6
,residential,124.19086087551972,6
,residential,152.74491639038348,6
,residential,168.413845829723,6
,residential,237.94617865974112,6
27. Sokak,residential,240.54542141756002,6
,residential,223.9544960821686,6
,residential,408.5089978723846,6
,residential,201.43681800162815,6
,residential,405.83600392180574,6
,residential,306.3540301359372,6
,residential,267.04165745139414,6
,residential,313.7303614366369,6
,residential,181.00714329993957,6
,residential,179.99750422999819,6
,residential,299.48982036806575,6
,residential,416.4979869598883,6
,residential,301.26696999715205,6
,residential,121.17595470599419,6
,residential,133.12210849314937,6
,residential,248.8050056257275,6
,residential,250.9413052045982,6
,residential,332.60691004900104,6
,residential,372.806855540502,6
,residential,195.0169381536012,6
,residential,193.82670530191314,6
,residential,168.20303779507492,6
,residential,228.8389562985202,6
,residential,170.62700646719873,6
,residential,297.96475176406864,6
,residential,337.1099291279539,6
,residential,154.77288228945451,6
,residential,400.63266613327136,6
,residential,257.31407031169334,6
,residential,291.4410247498115,6
,residential,236.4606915234044,6
,residential,382.64665055382517,6
,residential,312.1636017688325,6
,residential,242.09688980893964,6
,residential,348.612479631242,6
,residential,420.503011002728,6
,residential,297.4113143981763,6
,residential,408.47051741008676,6
,tertiary,2916.9813912965697,5
,residential,372.1966578013752,6
3. Sokak,residential,459.361519000366,6
,residential,56.51134418949234,6
,residential,80.17607067430725,6
,residential,34.7736312929434,6
,residential,183.13938944803172,6
,residential,251.7205058420817,6
,residential,332.8488752737291,6
,residential,150.5269621742845,6
,residential,458.2791751947251,6
,residential,916.4464152177991,6
,residential,897.681116790044,6
,residential,296.5044557167612,6
,residential,641.6501747799297,6
,residential,609.5412314656853,6
,residential,940.8366078128834,6
,residential,631.8974441252242,6
,residential,650.3637058259654,6
,residential,65.07310637387954,6
,residential,549.6091827486405,6
,residential,83.55419318892672,6
,residential,168.35833199143028,6
,residential,110.91515497846292,6
,residential,136.82670652056535,6
,residential,29.058624948763516,6
,residential,904.8294048651496,6
,residential,3317.1564496277456,6
,residential,1537.1956769982821,6
,residential,129.26236287926372,6
,residential,174.7903594840009,6
,residential,956.5229322162803,6
,residential,31.230725714695748,6
,residential,290.0434648722494,6
,residential,49.77113129036816,6
,residential,256.98607936268894,6
,residential,663.8515864937458,6
